runtime,director_popularity,actor1_popularity,actor2_popularity,actor3_popularity,actor4_popularity,actor5_popularity,cast_pop_mean,cast_pop_max,release_month,release_year,release_quarter,is_summer_release,is_holiday_release,star_count,cast_popularity_std,cast_gender_ratio,director_is_female,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,num_genres,keyword_count,lang_en,lang_fr,lang_es,lang_ja,lang_de,lang_other,is_english,revenue_missing_flag,budget_missing_flag,has_budget,log_budget,has_overview,overview_length,revenue
0,0.3975,3.3728,0.5608,0.5118,1.8048,1.6753,1.5851,3.3728,4.0,2022.0,2.0,0,0,1,1.0443599762533988,0.8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0.0,1,238,69546.0
84,0.7549,0.2828,0.1844,0.4609,0.2998,0.5542,0.35642,0.5542,10.0,2022.0,4.0,0,0,0,0.1328530074932442,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0.0,1,147,116601.0
90,0.6709,5.0102,3.0373,2.2478,1.4792,0.5378,2.46246,5.0102,12.0,2022.0,4.0,0,1,2,1.5191191784715248,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,27,1,0,0,0,0,0,1,0,0,1,15.201805169084134,1,500,121067.0
105,0.432,1.3245,1.8412,0.1582,1.0847,0.2573,0.93318,1.8412,2.0,2022.0,1.0,0,0,0,0.6415602462746581,0.4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0,0.0,1,235,2551835.0
105,1.4377,4.5413,1.6227,6.8455,0.8911,0.2322,2.82656,6.8455,8.0,2022.0,3.0,0,0,2,2.4907107464336358,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,9,1,0,0,0,0,0,1,0,0,1,16.118095750958314,1,267,33628000.0
136,2.4217,5.452,5.4404,2.1507,2.3234,4.1109,3.89548,5.452,5.0,2022.0,2.0,1,0,3,1.4402521215398365,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,0,0,0,1,0,0,0,0,1,0,0.0,1,399,17288993.0
97,0.4111,2.3217,0.4003,0.0797,0.1562,0.2928,0.6501399999999999,2.3217,4.0,2022.0,2.0,0,0,0,0.8430424962005177,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,1,553,20511.0
104,1.3942,5.8441,7.7585,2.8954,1.1326,0.9492,3.71596,7.7585,9.0,2022.0,3.0,0,0,2,2.678549533310892,0.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,31,1,0,0,0,0,0,1,0,0,1,16.811242881518265,1,188,168800000.0
92,0.2032,0.689,0.2032,0.9189,0.3717,0.1658,0.4697199999999999,0.9189,1.0,2022.0,1.0,0,0,0,0.2908107934723194,0.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0,0,0,0,1,0,0.0,1,208,3358402.0
90,0.3494,0.2447,0.1109,0.3549,0.1344,0.415,0.25198,0.415,10.0,2022.0,4.0,0,0,0,0.11912150771376259,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0.0,1,138,69363.0
102,0.3707,1.3586,2.7146,0.4143,2.0213,0.799,1.46156,2.7146,5.0,2022.0,2.0,1,0,0,0.8282219668663708,0.2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,7,1,0,0,0,0,0,1,0,0,1,17.453096744006448,1,437,34148750.0
108,3.4807,3.5167,2.564,1.9102,2.6958,2.2486,2.58706,3.5167,11.0,2022.0,4.0,0,1,1,0.5383830071612588,0.6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,1,0,0,0,0,1,0,0.0,1,346,11628645.0
96,0.9971,1.3942,0.898,4.9461,3.254,7.0218,3.50282,7.0218,3.0,2022.0,1.0,0,0,3,2.2697821185303226,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,17,1,0,0,0,0,0,1,0,1,0,0.0,1,285,131465.0
100,3.892,2.9813,5.452,2.4388,4.2927,5.3308,4.09912,5.452,10.0,2022.0,4.0,0,0,3,1.2158106092644527,0.6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,8,0,0,0,1,0,0,0,0,1,0,0.0,1,600,9071701.0
142,3.0294,1.7041,3.0079,2.9661,1.5739,4.3756,2.7255200000000004,4.3756,7.0,2022.0,3.0,1,0,2,1.0227324819325923,0.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,7,0,0,0,0,0,1,0,0,0,1,17.01418371633128,1,216,12109608.0
140,1.5541,5.2628,4.9758,1.4088,0.8837,1.6856,2.84334,5.2628,8.0,2022.0,3.0,0,0,2,1.8782773060440248,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,12,0,0,0,0,0,1,0,0,0,1,16.708804320421784,1,522,19200000.0
115,1.1114,1.1056,1.3451,0.5831,1.4066,0.9378,1.07564,1.4066,9.0,2022.0,3.0,0,0,0,0.2982067510972882,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,13,1,0,0,0,0,0,1,0,0,1,16.906553056777135,1,55,14781779.0
107,5.7074,5.7074,0.3384,0.2963,0.1151,0.413,1.37404,5.7074,10.0,2022.0,4.0,0,0,1,2.1688988179258155,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,1,0,0.0,1,276,1067495.0
124,1.2252,1.4932,1.1974,1.7164,0.3976,1.2357,1.20806,1.7164,3.0,2022.0,1.0,0,0,0,0.44664021135585186,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,1,0,0.0,1,231,22500000.0
140,1.7812,1.683,4.5577,1.9438,1.8003,2.2083,2.43862,4.5577,5.0,2023.0,2.0,1,0,1,1.0739467573394872,0.4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,33,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,412,690897910.0
181,8.2813,7.3624,8.7765,11.2039,9.2587,5.1332,8.34694,11.2039,7.0,2023.0,3.0,1,0,5,2.0236349637224595,0.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,100,952000000.0
114,2.6885,12.3921,9.3407,2.6099,3.2498,3.8967,6.29784,12.3921,7.0,2023.0,3.0,1,0,4,3.8744270418217965,0.8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,0,0,1,0,0,1,18.7922443072814,1,229,1447138421.0
150,3.2181,7.4976,7.8484,9.3258,4.0284,2.4718,6.2344,9.3258,5.0,2023.0,2.0,1,0,4,2.560508502622086,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,26,1,0,0,0,0,0,1,0,0,1,19.33697147982652,1,263,845550000.0
164,1.4143,16.4194,3.6269,3.6492,3.8159,7.4149,6.985259999999999,16.4194,7.0,2023.0,3.0,1,0,5,4.93234850942226,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,20,1,0,0,0,0,0,1,0,0,1,19.20913810886209,1,483,571125435.0
110,1.3414,8.4508,6.1654,3.8082,4.2662,2.4309,5.024299999999999,8.4508,10.0,2023.0,4.0,0,0,4,2.0891313907937907,0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,22,1,0,0,0,0,0,1,0,0,1,16.811242881518265,1,248,297242145.0
93,1.2923,7.4976,11.306,3.3191,9.7776,3.9886,7.17778,11.306,4.0,2023.0,2.0,0,0,5,3.129339535684806,0.2,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,15,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,252,1362000000.0
124,2.2407,14.5382,4.0018,3.3002,4.9667,4.6733,6.29604,14.5382,12.0,2023.0,4.0,0,1,5,4.16106298659369,0.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,1,0,0,1,19.138520541980732,1,241,440181226.0
103,1.2998,42.2737,4.8017,0.6002,0.5298,0.9501,9.8311,42.2737,12.0,2023.0,4.0,0,1,2,16.299773106518998,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9,1,0,0,0,0,0,1,0,0,1,17.034386422832473,1,236,214891370.0
142,1.6274,11.6528,3.5336,2.5786,3.7932,4.8934,5.29032,11.6528,5.0,2023.0,2.0,1,0,4,3.265564454975586,0.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9,1,0,0,0,0,0,1,0,0,1,19.644456178515657,1,400,704709660.0
123,3.553,8.2259,1.5201,4.0492,2.9545,1.2898,3.6079,8.2259,4.0,2023.0,2.0,0,0,2,2.5171451169926615,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,7,1,0,0,0,0,0,1,0,0,1,17.822843761378564,1,132,21948551.0
135,0.9497,1.9162,1.53,3.8357,4.1406,1.5301,2.59052,4.1406,5.0,2023.0,2.0,1,0,2,1.153873645422236,0.6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,0,0,1,0,0,1,19.509242700133978,1,415,569626289.0
206,6.5116,12.2774,7.7475,1.7191,10.2948,1.5763,6.72302,12.2774,10.0,2023.0,4.0,0,0,3,4.386028977286858,0.25,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,45,1,0,0,0,0,0,1,0,0,1,19.11382792951231,1,153,158722599.0
141,2.2623,7.5046,6.3304,5.8184,0.7496,1.3111,4.34282,7.5046,12.0,2023.0,4.0,0,1,3,2.765039583369468,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,35,1,0,0,0,0,0,1,0,0,1,17.370858648025116,1,245,117607117.0
103,3.8599,27.8891,3.0378,7.1428,4.3711,4.7649,9.44114,27.8891,9.0,2023.0,3.0,0,0,5,9.318635996882806,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,304,37917985.0
102,1.8527,1.0912,1.2583,2.3747,1.0312,2.3314,1.61736,2.3747,6.0,2023.0,2.0,1,0,0,0.6054368624390161,0.6,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,11,1,0,0,0,0,0,1,0,0,1,19.11382792951231,1,178,496444308.0
123,2.8272,2.2995,12.2802,1.1062,1.6652,2.342,3.93862,12.2802,3.0,2023.0,1.0,0,0,1,4.19544772933712,0.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,27,1,0,0,0,0,0,1,0,0,1,17.312018149733785,1,109,169063850.0
170,2.3912,10.8484,4.5829,8.8811,6.0233,4.6794,7.003020000000001,10.8484,3.0,2023.0,1.0,0,0,5,2.4710392076209553,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,20,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,258,440157245.0
127,0.9313,2.9507,0.725,1.9675,4.9563,5.6064,3.24118,5.6064,6.0,2023.0,2.0,1,0,2,1.8206429319336617,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,1,0,0,0,0,0,1,0,0,1,19.088510121656228,1,333,441381193.0
83,0.8201,3.396,5.1254,1.3338,1.6763,3.3218,2.97066,5.1254,12.0,2023.0,4.0,0,1,3,1.3639498782579953,0.6,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,11,1,0,0,0,0,0,1,0,0,1,18.09217669086922,1,200,298776052.0
125,1.4934,5.3408,3.4977,4.0532,4.0558,2.0962,3.80874,5.3408,2.0,2023.0,1.0,0,0,4,1.0485748721002233,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,16,1,0,0,0,0,0,1,0,0,1,19.11382792951231,1,326,476071180.0
117,1.1065,12.7264,1.0956,3.9886,4.7168,2.6296,5.0314,12.7264,12.0,2023.0,4.0,0,1,3,4.041252154468959,0.2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,1,0,0,1,18.643824303266577,1,228,634502312.0
155,3.0153,7.2489,4.069,4.3483,2.0162,1.3592,3.80832,7.2489,6.0,2023.0,2.0,1,0,3,2.0691547099238377,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,1,0,0,1,19.501468451101204,1,349,383963057.0
134,1.2482,3.6833,1.2773,4.667,4.3144,4.5824,3.70488,4.667,9.0,2023.0,3.0,0,0,4,1.261811493686755,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,1,0,0,0,0,0,1,0,0,1,18.197537205138154,1,331,104272136.0
106,1.0947,2.9627,1.339,4.0203,2.7964,2.7474,2.77316,4.0203,6.0,2023.0,2.0,1,0,1,0.8543186960379597,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,20,1,0,0,0,0,0,1,0,0,1,16.300417291085605,1,182,28126646.0
158,3.7175,4.7435,4.6489,3.1331,1.7887,4.1604,3.6949200000000006,4.7435,11.0,2023.0,4.0,0,1,4,1.111358257988845,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,10,1,0,0,0,0,0,1,0,0,1,18.92145603792546,1,205,222435664.0
141,0.9314,1.7665,3.9124,3.3289,3.5176,1.5609,2.81726,3.9124,12.0,2023.0,4.0,0,1,3,0.9627170147036977,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,0,0,1,0,0,1,18.31532023940565,1,223,68919191.0
135,1.1562,1.3712,5.8679,4.0087,3.3504,1.6655,3.25274,5.8679,8.0,2023.0,3.0,0,0,3,1.6419256019686155,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,1,0,0,1,17.909855136853043,1,176,121700000.0
96,1.5644,0.6511,1.8899,2.9043,0.6378,8.8489,2.9864,8.8489,4.0,2023.0,2.0,0,0,1,3.0511475532985948,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,22,1,0,0,0,0,0,1,0,0,1,16.52356082573315,1,207,147156372.0
134,0.8462,3.544,3.5336,2.4077,4.958,4.7168,3.83202,4.958,3.0,2023.0,1.0,0,0,4,0.9221023899762976,0.4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,0,1,0,0,1,18.832790401401716,1,173,208200000.0
124,3.8614,1.3585,5.5985,2.8133,1.1741,1.5709,2.50306,5.5985,7.0,2023.0,3.0,1,0,1,1.6506406145493935,0.6,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,1,0,0,0,0,0,1,17.72753358339242,1,423,294200000.0
124,1.0938,3.0518,5.2585,1.7164,1.0073,3.1092,2.82864,5.2585,11.0,2023.0,4.0,0,1,3,1.455135123072768,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,21,0,0,0,1,0,0,0,0,0,1,16.52356082573315,1,244,113676322.0
144,1.5653,3.0584,3.8896,5.2749,4.4007,1.9124,3.7072,5.2749,6.0,2023.0,2.0,1,0,4,1.150142928509322,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,15,1,0,0,0,0,0,1,0,0,1,19.20913810886209,1,381,271333313.0
119,1.9119,7.6535,1.3614,5.4381,1.5052,1.0397,3.3995800000000003,7.6535,5.0,2023.0,2.0,1,0,2,2.6669565451277983,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,285,9400000.0
105,4.0666,3.8885,1.2223,3.3866,8.0979,2.1434,3.74774,8.0979,11.0,2023.0,4.0,0,1,3,2.367525354964546,0.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,13,1,0,0,0,0,0,1,0,0,1,19.43155412195148,1,348,206136825.0
128,1.1936,1.5885,1.6587,4.0311,2.1378,3.1554,2.5143,4.0311,8.0,2023.0,3.0,0,0,2,0.9426134626664316,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,15,1,0,0,0,0,0,1,0,0,1,18.459901466721032,1,304,130788072.0
105,0.9434,2.763,2.1465,0.5325,0.441,0.2875,1.2341,2.763,12.0,2023.0,4.0,0,1,0,1.018558854460556,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,0,0,1,0,0,1,16.52356082573315,1,148,52631884.0
105,2.632,5.7878,17.8153,15.863,5.4995,3.4942,9.69196,17.8153,6.0,2023.0,2.0,1,0,5,5.921178980777393,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0,0,0,1,0,0,1,17.034386422832473,1,150,53857743.0
104,2.9117,8.7924,0.8937,2.3384,2.5202,2.5282,3.41458,8.7924,6.0,2023.0,2.0,1,0,1,2.7575181743009423,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,19,1,0,0,0,0,0,1,0,0,1,17.622173069956816,1,290,83000000.0
133,2.5736,3.3924,1.5989,2.7128,2.5042,3.3748,2.71662,3.3924,10.0,2023.0,4.0,0,0,2,0.6609560300050223,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0,0,0,1,0,0,1,16.380459992348886,1,321,42513270.0
104,4.6473,4.6473,0.8906,1.3638,2.2828,2.6561,2.36812,4.6473,9.0,2023.0,3.0,0,0,1,1.3020443516255504,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,20,1,0,0,0,0,0,1,0,0,1,17.909855136853043,1,266,121400000.0
108,0.7973,4.8934,3.8043,2.5605,3.5489,6.1419,4.1898,6.1419,10.0,2023.0,4.0,0,0,4,1.2263546730045103,0.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,0,1,17.50439003707821,1,239,9112817.0
116,0.798,27.8891,2.6122,1.4917,1.4375,1.0707,6.900239999999999,27.8891,8.0,2023.0,3.0,0,0,1,10.50711093490499,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,12,1,0,0,0,0,0,1,0,0,1,18.675322970077882,1,216,398500317.0
157,1.7913,5.7494,2.9218,5.6064,5.7878,3.4075,4.69458,5.7878,11.0,2023.0,4.0,0,1,4,1.2600408539408552,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,21,1,0,0,0,0,0,1,0,0,1,18.420680753952364,1,186,337371917.0
118,2.7463,2.9711,2.1657,3.9727,1.4647,0.601,2.23504,3.9727,9.0,2023.0,3.0,0,0,1,1.1687228133308598,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,17,1,0,0,0,0,0,1,0,0,1,16.380459992348886,1,457,125319714.0
100,4.3189,0.3184,2.7577,2.1525,1.4203,1.5724,1.6442599999999998,2.7577,7.0,2023.0,3.0,1,0,0,0.8137915226887042,0.2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,17,1,0,0,0,0,0,1,0,0,1,18.132998684833918,1,335,180513586.0
88,1.1031,7.5307,3.9124,2.1596,2.7402,0.9776,3.4641,7.5307,9.0,2023.0,3.0,0,0,2,2.242616425517302,0.6,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,129,202231360.0
131,1.6457,4.0025,3.8616,2.0173,12.1315,2.0485,4.81228,12.1315,7.0,2023.0,3.0,1,0,3,3.757150798357713,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,1,0,0,1,16.489659276356317,1,151,250600000.0
95,2.402,1.667,0.5615,1.15,1.9976,2.8326,1.64174,2.8326,7.0,2023.0,3.0,1,0,0,0.7686544909125295,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22,1,0,0,0,0,0,1,0,0,1,15.319588176962746,1,194,91959188.0
127,2.9442,4.3483,2.2133,0.4468,1.1743,1.5405,1.94464,4.3483,10.0,2023.0,4.0,0,0,1,1.330416259070822,0.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,1,0,0,0,1,15.955576839107596,1,409,2246680.0
115,3.1733,3.5765,0.405,1.4744,2.4112,0.5845,1.6903199999999998,3.5765,9.0,2023.0,3.0,0,0,1,1.1831187419697144,0.25,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,1,0,0.0,1,73,4082217.0
124,1.815,2.4184,0.7765,3.9632,2.8514,2.0027,2.40244,3.9632,11.0,2023.0,4.0,0,1,1,1.043193609259566,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,0,0,1,16.454567959008102,1,246,24094016.0
116,6.2629,6.2629,6.1001,2.0962,1.9253,0.2892,3.33474,6.2629,3.0,2023.0,1.0,0,0,2,2.409031060488843,0.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0,0,0,1,0,0,1,18.132998684833918,1,444,275300000.0
112,0.7076,3.0144,6.7362,3.6732,1.4653,3.3476,3.64734,6.7362,10.0,2023.0,4.0,0,0,4,1.720086074125362,0.4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,1,0,0,1,0,0.0,1,174,2116112.0
115,1.5299,0.488,0.3568,0.5042,0.3922,0.5193,0.4521,0.5193,10.0,2023.0,4.0,0,0,0,0.0650986328581484,0.6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,1,0,0,0,1,15.82707481102028,1,236,10064347.0
107,1.6697,7.6535,1.9476,2.8858,0.9267,0.9011,2.86294,7.6535,1.0,2023.0,1.0,0,0,1,2.505421183434035,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,0,0,0,0,0,1,0,0,1,17.034386422832473,1,211,74515586.0
109,1.807,8.2672,6.5392,2.9099,1.9411,0.8494,4.101360000000001,8.2672,8.0,2023.0,3.0,0,0,2,2.8269711994288165,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,1,0,0,0,0,0,1,0,0,1,18.064005814299346,1,236,191067560.0
113,3.553,27.8891,5.8669,3.6245,4.7168,3.7733,9.174119999999998,27.8891,1.0,2023.0,1.0,0,0,5,9.391730627823607,0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9,1,0,0,0,0,0,1,0,0,1,17.72753358339242,1,226,48983306.0
93,1.1606,3.4858,4.5429,1.2615,1.8657,1.6136,2.5539,4.5429,9.0,2023.0,3.0,0,0,2,1.2532070619015838,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,17,1,0,0,0,0,0,1,0,0,1,16.454567959008102,1,267,10644463.0
106,2.1115,4.1772,1.7737,3.2564,3.5933,0.8745,2.73502,4.1772,11.0,2023.0,4.0,0,1,3,1.2226230513122187,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,25,1,0,0,0,0,0,1,0,0,1,16.52356082573315,1,290,46553280.0
105,1.7921,3.6462,3.7136,0.3507,2.5081,3.7658,2.7968800000000003,3.7658,12.0,2023.0,4.0,0,1,3,1.3090237941305727,0.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,32,1,0,0,0,0,0,1,0,0,1,15.424948670398354,1,174,14864960.0
91,1.1692,1.4852,0.6447,2.9744,0.4553,1.8797,1.48786,2.9744,6.0,2023.0,2.0,1,0,0,0.9099940408596091,0.6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,7,0,0,0,1,0,0,0,0,1,0,0.0,1,456,53929.0
105,1.5635,4.0132,4.1004,2.6099,2.4395,5.828,3.7982,5.828,9.0,2023.0,3.0,0,0,3,1.2260310322336871,0.4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0,0,0,1,0,0,1,17.216707972959764,1,316,20703794.0
141,2.9142,2.0287,3.2651,7.7315,0.5141,1.8482,3.07752,7.7315,12.0,2023.0,4.0,0,1,2,2.4850388024334746,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,17.453096744006448,1,176,4474931.0
109,1.1245,5.5444,2.713,3.4625,2.0445,1.3485,3.02258,5.5444,12.0,2023.0,4.0,0,1,2,1.4427841022134948,0.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0,0,0,1,0,1,0,0.0,1,225,51437352.0
109,2.5955,1.0216,1.678,0.6985,3.8969,2.7316,2.00532,3.8969,9.0,2023.0,3.0,0,0,1,1.1737273506227925,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,1,0,0,1,14.731801689838349,1,137,101045.0
103,0.7195,5.0628,1.6979,0.7579,0.8954,2.5718,2.19716,5.0628,4.0,2023.0,2.0,0,0,1,1.572740075918459,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,15,1,0,0,0,0,0,1,0,0,1,16.705882371415992,1,203,76987621.0
110,2.5824,2.3056,3.46,4.4057,4.4649,1.7906,3.28536,4.4649,12.0,2023.0,4.0,0,1,3,1.0836247110508326,0.4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,1,0,0,0,0,0,1,15.424948670398354,1,241,59629242.0
93,0.2433,0.5089,0.8816,0.4837,0.1116,1.0743,0.61202,1.0743,8.0,2023.0,3.0,0,0,0,0.3358261776574304,0.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,14,1,0,0,0,0,0,1,0,0,1,12.765691290604371,1,237,123000.0
