runtime,director_popularity,actor1_popularity,actor2_popularity,actor3_popularity,actor4_popularity,actor5_popularity,cast_pop_mean,cast_pop_max,release_year,release_month,release_quarter,release_month_sin,release_month_cos,is_summer_release,is_holiday_release,release_is_missing,star_count,cast_popularity_std,cast_popularity_range,top2_cast_pop_sum,cast_gender_ratio,director_is_female,director_pop_missing,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,num_genres,keyword_count,keyword_unique_ratio,kw_woman_director,kw_based_on_novel_or_book,kw_short_film,kw_sequel,kw_based_on_true_story,kw_duringcreditsstinger,kw_murder,kw_lgbt,kw_aftercreditsstinger,kw_biography,kw_coming_of_age,kw_revenge,kw_superhero,kw_gay_theme,kw_friendship,kw_new_york_city,kw_based_on_comic,kw_family,kw_anime,kw_amused,kw_remake,kw_love,kw_dystopia,kw_dark_comedy,kw_absurd,lang_en,lang_fr,lang_es,lang_ja,lang_de,lang_it,lang_tl,lang_ko,lang_other,is_english,has_overview,overview_char_count,overview_word_count,overview_unique_word_ratio,has_budget,log_budget,runtime_missing,log_runtime,popularity
104,1.3942,5.8441,7.7585,2.8954,1.1326,0.9492,3.71596,7.7585,2022.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,0,0,2,2.9947094187917465,6.8092999999999995,13.602599999999999,0.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,31,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,188,34,0.9117647058823529,1,16.811242881518265,0,4.653960350157523,3.7984
115,0.3762,1.9426,0.0281,0.3234,0.6864,0.1309,0.62228,1.9426,2022.0,4.0,2.0,0.8660254037844387,-0.49999999999999983,0,0,0,0,0.7796136395677028,1.9145,2.629,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,215,41,0.8292682926829268,0,0.0,0,4.7535901911063645,3.7943
85,0.5582,2.1893,0.1509,2.052,2.0092,0.5154,1.38336,2.1893,2022.0,4.0,2.0,0.8660254037844387,-0.49999999999999983,0,0,0,0,0.9696141825489146,2.0383999999999998,4.2413,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,259,42,0.8333333333333334,0,0.0,0,4.454347296253507,3.7941
92,0.2032,0.689,0.2032,0.9189,0.3717,0.1658,0.4697199999999999,0.9189,2022.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0.3251363513973791,0.7531000000000001,1.6078999999999999,0.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,208,34,0.9411764705882353,0,0.0,0,4.532599493153256,3.7913
90,0.3494,0.2447,0.1109,0.3549,0.1344,0.415,0.25198,0.415,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.13318189441511935,0.3041,0.7699,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,138,28,0.6785714285714286,0,0.0,0,4.51085950651685,3.7851
20,0.2212,3.9193,0.2212,0.0,0.0,0.0,2.0702499999999997,3.9193,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,1,1.7306858380422485,3.9193,4.140499999999999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,174,30,0.8666666666666667,0,0.0,0,3.044522437723423,3.78
77,0.4846,2.0514,2.0832,0.3264,0.4772,4.1174,1.81112,4.1174,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,1,1.5357754953117335,3.791,6.2006,0.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,10,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,260,48,0.8333333333333334,0,0.0,0,4.356708826689592,3.7793
15,0.1559,0.7984,0.042,0.9364,0.2006,1.4741,0.6902999999999999,1.4741,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.5802353488025355,1.4321,2.4105,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,135,23,0.9130434782608695,1,10.596659732783579,0,2.772588722239781,3.7773
87,0.169,0.3857,0.0,0.0,0.0,0.0,0.3857,0.3857,2022.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.1724902837843338,0.3857,0.3857,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,652,105,0.780952380952381,0,0.0,0,4.477336814478207,3.7768
29,3.3018,0.6169,0.5776,0.5813,0.5813,0.0,0.589275,0.6169,2022.0,2.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0.2640183080772998,0.6169,1.1982,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,83,17,0.8823529411764706,1,11.002116507732017,0,3.4011973816621555,3.7751
95,0.2881,5.3909,12.3544,1.0954,1.5549,6.1578,5.31068,12.3544,2022.0,6.0,2.0,1.2246467991473532e-16,-1.0,1,0,0,3,4.533555664927916,11.259,18.5122,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,139,21,0.9047619047619048,0,0.0,0,4.564348191467836,3.7629
9,0.191,0.1715,0.8677,0.1079,0.2365,0.7398,0.42468,0.8677,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.3519334908757619,0.7598,1.6075,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,238,43,0.9767441860465116,0,0.0,0,2.302585092994046,3.7614
76,0.077,0.1802,1.8491,1.9631,0.3771,0.0,1.092375,1.9631,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,0,0.9525102125436766,1.9631,3.8122,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,332,54,0.8518518518518519,0,0.0,0,4.343805421853684,3.7597
138,1.1026,2.0525,2.7311,0.5922,0.8097,0.1281,1.26272,2.7311,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,1.086517258031367,2.603,4.7836,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,580,94,0.7872340425531915,1,15.829350480284486,0,4.9344739331306915,3.758
102,0.3707,1.3586,2.7146,0.4143,2.0213,0.799,1.46156,2.7146,2022.0,5.0,2.0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0.9259803091858919,2.3003,4.7359,0.2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,7,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,437,74,0.8513513513513513,1,17.453096744006448,0,4.634728988229636,3.7511
98,0.0983,0.4645,0.2025,0.0496,1.445,0.2192,0.47616,1.445,2022.0,7.0,3.0,-0.4999999999999998,-0.8660254037844388,1,0,0,0,0.5616178798791933,1.3954,1.9095,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,354,68,0.7352941176470589,1,10.757924157061597,0,4.59511985013459,3.7502
2,0.1667,0.1341,0.0,0.0,0.0,0.0,0.1341,0.1341,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.05997134315654436,0.1341,0.1341,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,56,9,1.0,0,0.0,0,1.0986122886681098,3.7496
0,0.3646,0.8547,2.4261,0.2202,0.6219,0.2828,0.8811399999999999,2.4261,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,0,0.9013404312467072,2.2058999999999997,3.2808,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,242,37,0.8108108108108109,0,0.0,0,0.0,3.7496
113,0.769,2.8086,1.8563,0.68,0.4849,0.4332,1.2526,2.8086,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,0,1.0457342038013293,2.3754000000000004,4.6649,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,254,48,0.75,0,0.0,0,4.736198448394496,3.7466
17,0.266,0.3808,0.1933,0.2058,0.6849,0.0461,0.30218,0.6849,2022.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0.2446306542524873,0.6387999999999999,1.0657,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,523,88,0.8068181818181818,0,0.0,0,2.8903717578961645,3.7435
100,0.1942,0.7293,0.2398,0.2904,0.2102,0.3626,0.36646,0.7293,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.21089857277848037,0.5190999999999999,1.0918999999999999,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,57,10,0.9,0,0.0,0,4.61512051684126,3.7415
15,0.2615,0.0693,0.331,0.11,0.2103,0.1503,0.17418,0.331,2022.0,5.0,2.0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0.10196360625242716,0.26170000000000004,0.5413,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,125,24,0.9166666666666666,0,0.0,0,2.772588722239781,3.7397
0,0.0689,0.2055,1.4515,0.0434,0.1922,0.4872,0.47596,1.4515,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,0,0.5684586906715386,1.4081,1.9387,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,135,24,0.9583333333333334,1,10.819798284210286,0,0.0,3.7377
21,1.4852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,70,10,1.0,0,0.0,0,3.091042453358316,3.7348
121,0.0404,0.2089,0.0998,1.7974,0.2188,0.052,0.47538,1.7974,2022.0,7.0,3.0,-0.4999999999999998,-0.8660254037844388,1,0,0,0,0.7424440598455887,1.7454,2.0162,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,252,42,0.8095238095238095,0,0.0,0,4.804021044733257,3.7117
108,3.4807,3.5167,2.564,1.9102,2.6958,2.2486,2.58706,3.5167,2022.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,1,0.6019305009716653,1.6065000000000003,6.2125,0.6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,346,61,0.8032786885245902,0,0.0,0,4.6913478822291435,3.7086
24,0.6443,0.0143,1.1662,0.281,0.0143,0.0748,0.31012,1.1662,2022.0,6.0,2.0,1.2246467991473532e-16,-1.0,1,0,0,0,0.4909468881661233,1.1519,1.4472,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,3.2188758248682006,3.7059
15,0.2892,1.9478,3.3723,0.0,0.0,0.0,2.66005,3.3723,2022.0,3.0,1.0,1.0,6.123233995736766e-17,0,0,0,1,1.5415608427824052,3.3723,5.3201,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,239,45,0.8222222222222222,0,0.0,0,2.772588722239781,3.7033
9,0.0362,1.8421,0.3195,0.0505,0.0071,0.0,0.5548000000000001,1.8421,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,0,0.7926291049412708,1.8421,2.1616,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,120,23,0.9130434782608695,1,6.429719478039138,0,2.302585092994046,3.7031
16,0.7728,0.9669,0.1371,0.0,0.0,0.0,0.552,0.9669,2022.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0.42128636934987584,0.9669,1.104,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,108,21,0.8571428571428571,0,0.0,0,2.833213344056216,3.7029
89,0.1197,1.458,3.1149,3.5386,3.0985,1.1397,2.46994,3.5386,2022.0,7.0,3.0,-0.4999999999999998,-0.8660254037844388,1,0,0,3,1.0893411187502289,2.3989000000000003,6.6535,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,154,27,0.7777777777777778,0,0.0,0,4.499809670330265,3.7027
5,1.1524,1.466,0.3898,1.236,3.1002,0.0,1.548,3.1002,2022.0,3.0,1.0,1.0,6.123233995736766e-17,0,0,0,1,1.2012351226966351,3.1002,4.5662,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,7,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,164,27,0.8888888888888888,0,0.0,0,1.791759469228055,3.7024
8,0.2978,1.8952,5.142,0.2978,0.0,0.0,2.445,5.142,2022.0,7.0,3.0,-0.4999999999999998,-0.8660254037844388,1,0,0,1,2.2000106181561945,5.142,7.0372,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,198,29,0.9310344827586207,0,0.0,0,2.1972245773362196,3.7005
10,0.1065,2.2897,0.1411,4.4266,0.1035,0.1732,1.4268199999999998,4.4266,2022.0,8.0,3.0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,1.9182711479350356,4.323099999999999,6.7162999999999995,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,282,46,0.9130434782608695,1,8.517393171418904,0,2.3978952727983707,3.6955
35,1.5154,3.0234,3.5974,6.8866,2.5458,0.0,4.0133,6.8866,2022.0,12.0,4.0,-2.4492935982947064e-16,1.0,0,1,0,3,2.4722229608188657,6.8866,10.484,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,14,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,108,21,0.8095238095238095,0,0.0,0,3.58351893845611,3.6945
96,0.9971,1.3942,0.898,4.9461,3.254,7.0218,3.50282,7.0218,2022.0,3.0,1.0,1.0,6.123233995736766e-17,0,0,0,3,2.537693555573643,6.1238,11.9679,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,17,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,285,50,0.88,0,0.0,0,4.574710978503383,3.6918
95,0.9465,1.016,1.538,0.2055,1.5076,0.0465,0.86272,1.538,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.7059605633461404,1.4915,3.0456000000000003,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,407,69,0.7971014492753623,0,0.0,0,4.564348191467836,3.6903
95,0.0882,1.73,1.2011,1.6522,3.1439,1.0449,1.75442,3.1439,2022.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,0,0,1,0.8293493817445093,2.099,4.8739,0.4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,11,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,127,20,1.0,0,0.0,0,4.564348191467836,3.6888
80,0.0535,0.2987,0.0637,0.1206,0.1646,2.6145,0.65242,2.6145,2022.0,3.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,1.1002576820908818,2.5508,2.9132000000000002,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,138,24,0.875,1,7.601402334583733,0,4.394449154672439,3.686
90,0.1161,0.0828,0.1387,0.0261,0.1583,0.1538,0.11194,0.1583,2022.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0.05664638558637259,0.13219999999999998,0.3121,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,111,20,0.95,1,9.210440366976517,0,4.51085950651685,3.6841
100,3.892,2.9813,5.452,2.4388,4.2927,5.3308,4.09912,5.452,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,3,1.359317585040376,3.0132,10.7828,0.6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,600,98,0.8061224489795918,0,0.0,0,4.61512051684126,3.6805
103,0.3137,0.5972,1.1373,0.3854,0.3825,0.283,0.55708,1.1373,2022.0,4.0,2.0,0.8660254037844387,-0.49999999999999983,0,0,0,0,0.3439974229554634,0.8543000000000001,1.7345,0.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,161,25,0.96,0,0.0,0,4.6443908991413725,3.6804
80,0.1002,3.1221,0.3168,0.1165,0.6003,2.4615,1.3234400000000002,3.1221,2022.0,8.0,3.0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,1.3714333808100196,3.0056000000000003,5.583600000000001,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,122,22,0.9090909090909091,0,0.0,0,4.394449154672439,3.6757
12,0.216,0.5782,1.0083,1.97,2.2945,1.9403,1.55826,2.2945,2022.0,6.0,2.0,1.2246467991473532e-16,-1.0,1,0,0,0,0.7280980929792359,1.7163000000000002,4.2645,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,222,39,0.8717948717948718,0,0.0,0,2.5649493574615367,3.6732
18,3.7197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,278,44,0.8409090909090909,0,0.0,0,2.9444389791664403,3.672
90,0.402,0.4673,0.1574,0.5623,1.8058,1.9004,0.97864,1.9004,2022.0,2.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0.8128772804058434,1.743,3.7062,0.4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,231,38,0.8421052631578947,0,0.0,0,4.51085950651685,3.6715
111,0.4078,0.9318,0.4078,0.5592,2.5443,9.615,2.81162,9.615,2022.0,5.0,2.0,0.49999999999999994,-0.8660254037844387,1,0,0,1,3.8968868692842498,9.2072,12.1593,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,341,56,0.8928571428571429,0,0.0,0,4.718498871295094,3.6609
87,0.541,0.7419,1.7586,0.0878,0.0662,0.0505,0.541,1.7586,2022.0,8.0,3.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.7406628956549667,1.7081,2.5004999999999997,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,205,37,0.9459459459459459,0,0.0,0,4.477336814478207,3.6602
137,0.0071,2.9394,0.2172,0.0311,0.0143,0.0733,0.65506,2.9394,2022.0,2.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,1.279479852518202,2.9251,3.1566,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,414,76,0.7368421052631579,0,0.0,0,4.927253685157205,3.6574
108,0.051,0.0457,0.051,0.2453,1.9033,0.2304,0.4951399999999999,1.9033,2022.0,4.0,2.0,0.8660254037844387,-0.49999999999999983,0,0,0,0,0.7928868979873485,1.8576,2.1486,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,333,52,0.8461538461538461,0,0.0,0,4.6913478822291435,3.6561
13,0.1126,2.4068,0.0,0.0,0.0,0.0,2.4068,2.4068,2022.0,11.0,4.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,1.0763536816492987,2.4068,2.4068,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,173,30,0.9333333333333333,1,8.665957964681349,0,2.6390573296152584,3.6535
